date_time_,date_,time_,open_,open_t,high_,low_,close_,volume_,turnover_,ratio
201709281500,20170928,930,146464.6770983696,146065.58421644973,147395.87075522993,145001.35959894944,145400.44094705966,727188.0,798377275.0,115.33809661865234
201709291500,20170929,930,146065.58421644973,145267.42152022934,146065.58421644973,143937.12344763946,144735.29767766953,517220.0,563485120.0,115.33809661865234
201710091500,20171009,930,145267.42152022934,153914.28402230074,148460.1069065399,144602.2667170296,147794.96363714983,682280.0,753852542.0,115.33809661865234
201710101500,20171010,930,153914.28402230074,150721.59863599014,154579.4272916908,149790.39344532014,150322.5057540703,1325227.0,1520609536.0,115.33809661865234
201710111500,20171011,930,150721.59863599014,152717.02844416047,152850.0594048004,150721.59863599014,152583.9974835205,747925.0,853665858.0,115.33809661865234
201710121500,20171012,930,152717.02844416047,153515.2026741905,154047.31498294068,150987.64902346037,153382.17171355058,658078.0,756203390.0,115.33809661865234
201710131500,20171013,930,153515.2026741905,153781.25306166074,154047.31498294068,152583.9974835205,153648.23363483048,578065.0,667148408.0,115.33809661865234
201710161500,20171016,930,153781.25306166074,151120.67998410034,153781.25306166074,149923.42440596008,151120.67998410034,737376.0,839662720.0,115.33809661865234
201710171500,20171017,930,151120.67998410034,154579.4272916908,154313.37690422058,150189.4747934303,154180.34594358064,1036251.0,1190724224.0,115.33809661865234
201710181500,20171018,930,154579.4272916908,153382.17171355058,154845.48921297072,152717.02844416047,153116.10979227067,506372.0,585334012.0,115.33809661865234
201710191500,20171019,930,153382.17171355058,154845.48921297072,155510.63248236084,153116.10979227067,155510.63248236084,871365.0,1011050944.0,115.33809661865234
201710201500,20171020,930,154845.48921297072,154180.34594358064,155909.71383047104,153914.28402230074,154712.45825233078,722765.0,841546817.0,115.33809661865234
201710231500,20171023,930,154180.34594358064,151519.7728660202,154180.34594358064,151785.82325349047,152717.02844416047,461808.0,529747040.0,115.33809661865234
201710241500,20171024,930,151519.7728660202,148992.21921529007,151652.7922928505,148327.07594589997,148859.1882546501,1074465.0,1206888312.0,115.33809661865234
201710251500,20171025,930,148992.21921529007,151120.67998410034,151918.8542141304,148726.1688278198,151519.7728660202,618872.0,700896897.0,115.33809661865234
201710261500,20171026,930,151120.67998410034,149657.36248468017,151253.71094474028,149657.36248468017,149923.42440596008,418574.0,472708192.0,115.33809661865234
201710271500,20171027,930,149657.36248468017,148859.1882546501,150588.5676753502,147927.99459778977,148726.1688278198,928996.0,1041707004.0,115.33809661865234
201710301500,20171030,930,148859.1882546501,153648.23363483048,153781.25306166074,148726.1688278198,153781.25306166074,1360086.0,1548543744.0,115.33809661865234
201710311500,20171031,930,153648.23363483048,153648.23363483048,156042.74479111098,152450.96652288054,153781.25306166074,1278247.0,1484495492.0,115.33809661865234
201711011500,20171101,930,153648.23363483048,153781.25306166074,154047.31498294068,151519.7728660202,153515.2026741905,627491.0,721237502.0,115.33809661865234
201711021500,20171102,930,153781.25306166074,151120.67998410034,154180.34594358064,150588.5676753502,151652.7922928505,692618.0,792881026.0,115.33809661865234
201711031500,20171103,930,151120.67998410034,152850.0594048004,153781.25306166074,149790.39344532014,153515.2026741905,604308.0,689229884.0,115.33809661865234
201711061500,20171106,930,152850.0594048004,151918.8542141304,154978.5201736107,150987.64902346037,151519.7728660202,743343.0,852032122.0,115.33809661865234
201711071500,20171107,930,151918.8542141304,149923.42440596008,151918.8542141304,147528.9017158699,150056.45536660004,1029903.0,1157303935.0,115.33809661865234
201711081500,20171108,930,149923.42440596008,159634.52305934142,160698.74767684174,149657.36248468017,158570.29844184115,2477163.0,2914269184.0,115.33809661865234
201711091500,20171109,930,159634.52305934142,162295.09613690185,167483.22286519242,158836.34882931138,161363.90248004152,4262826.0,5199224320.0,115.33809661865234
201711101500,20171110,930,162295.09613690185,164556.58786635206,167084.12998327255,161629.95286751175,164024.47555760192,2295289.0,2839861760.0,115.33809661865234
201711131500,20171113,930,164556.58786635206,164290.52594507218,166951.11055644226,161629.95286751175,163625.38267568208,1757552.0,2167126531.0,115.33809661865234
201711141500,20171114,930,164290.52594507218,172272.25671156312,174134.65555909346,164290.52594507218,171607.113442173,2566906.0,3307955205.0,115.33809661865234
201711151500,20171115,930,172272.25671156312,171607.113442173,176263.11632790376,170542.87729086302,172272.25671156312,1780302.0,2318092544.0,115.33809661865234
201711161500,20171116,930,171607.113442173,171607.113442173,174533.74844101333,169877.73402147295,171607.113442173,1263052.0,1627912708.0,115.33809661865234
201711171500,20171117,930,171607.113442173,175198.89171040343,174533.74844101333,168547.44748269272,174267.68651973343,1200815.0,1550701824.0,115.33809661865234
201711201500,20171120,930,175198.89171040343,174666.7794016533,179056.72036610413,173602.54325034333,175331.92267104337,2064150.0,2731215864.0,115.33809661865234
201711211500,20171121,930,174666.7794016533,187171.482093235,189565.99324951554,173735.57421098326,189565.99324951554,2843926.0,3860145408.0,115.33809661865234
201711221500,20171122,930,187171.482093235,192625.6592089958,196749.54978597641,186772.38921131517,192226.56632707597,2495328.0,3609849088.0,115.33809661865234
201711231500,20171123,930,192625.6592089958,201538.58363234712,202735.83921048738,192625.6592089958,200873.440362957,2570231.0,3839501056.0,115.33809661865234
201711241500,20171124,930,201538.58363234712,190098.10555826567,202602.8197836571,187304.5015200653,190896.27978829574,2429142.0,3562843392.0,115.33809661865234
201711271500,20171127,930,190098.10555826567,190231.13651890564,194088.97670841598,183446.67286436463,193689.8838264961,2630190.0,3732597248.0,115.33809661865234
201711281500,20171128,930,190231.13651890564,184244.8470943947,190231.13651890564,183047.59151625444,185309.07171189497,2064085.0,2878491906.0,115.33809661865234
201711291500,20171129,930,184244.8470943947,182648.49863433457,184244.8470943947,178258.5461360741,182249.41728622437,1766433.0,2396540160.0,115.33809661865234
201711301500,20171130,930,182648.49863433457,182249.41728622437,185309.07171189497,179322.78228738403,183845.75421247483,1564095.0,2148312576.0,115.33809661865234
201712011500,20171201,930,182249.41728622437,178258.5461360741,182648.49863433457,176529.17824918363,177992.49574860383,1379636.0,1866700928.0,115.33809661865234
201712041500,20171204,930,178258.5461360741,173602.54325034333,178790.66997863387,172538.318632843,172937.3999809532,1784933.0,2354299648.0,115.33809661865234
201712051500,20171205,930,173602.54325034333,174932.82978912353,177726.4338273239,172937.3999809532,176928.25959729386,1454023.0,1923315712.0,115.33809661865234
201712061500,20171206,930,174932.82978912353,176396.1472885437,179455.813248024,174400.7174803734,176928.25959729386,1723681.0,2301867520.0,115.33809661865234
201712071500,20171207,930,176396.1472885437,173602.54325034333,176396.1472885437,170276.8269033928,174001.62459845352,1619845.0,2104168576.0,115.33809661865234
201712081500,20171208,930,173602.54325034333,171474.08248153306,174799.7988284836,169611.6836340027,170675.908251503,1181958.0,1526953344.0,115.33809661865234
201712111500,20171211,930,171474.08248153306,174001.62459845352,174134.65555909346,169611.6836340027,174134.65555909346,1351315.0,1751423104.0,115.33809661865234
201712121500,20171212,930,174001.62459845352,178258.5461360741,180253.98747805404,171341.0515208931,179588.84420866394,2261953.0,2980735488.0,115.33809661865234
201712131500,20171213,930,178258.5461360741,172937.3999809532,179322.78228738403,173203.46190223313,173203.46190223313,1743406.0,2302355000.0,115.33809661865234
201712141500,20171214,930,172937.3999809532,174932.82978912353,175597.97305851363,171341.0515208931,174666.7794016533,1289248.0,1679022080.0,115.33809661865234
201712151500,20171215,930,174932.82978912353,171607.113442173,177061.29055793383,171740.14440281293,172937.3999809532,1001998.0,1311131904.0,115.33809661865234
201712181500,20171218,930,171607.113442173,169345.62171272276,171873.17536345293,168680.4784433327,169212.59075208282,1099953.0,1405372034.0,115.33809661865234
201712191500,20171219,930,169345.62171272276,170143.79594275283,171607.113442173,168148.3661345825,169611.6836340027,805465.0,1029422715.0,115.33809661865234
201712201500,20171220,930,170143.79594275283,175597.97305851363,177194.32151857376,169478.65267336273,176662.2092098236,2397943.0,3138687488.0,115.33809661865234
201712211500,20171221,930,175597.97305851363,175331.92267104337,177061.29055793383,174666.7794016533,176396.1472885437,1106245.0,1463802119.0,115.33809661865234
201712221500,20171222,930,175331.92267104337,179588.84420866394,181983.35536494447,175198.89171040343,180120.95651741407,1485203.0,2005617659.0,115.33809661865234
201712251500,20171225,930,179588.84420866394,179854.8945961342,181318.21209555434,178923.68940546416,179854.8945961342,742901.0,1004525754.0,115.33809661865234
201712261500,20171226,930,179854.8945961342,176396.1472885437,184244.8470943947,175065.8607497635,176263.11632790376,1585567.0,2145040640.0,115.33809661865234
201712271500,20171227,930,176396.1472885437,180653.06882616426,181983.35536494447,175597.97305851363,181717.29344366453,1123688.0,1510826240.0,115.33809661865234
201712281500,20171228,930,180653.06882616426,176662.2092098236,183180.61094308473,175464.9420978737,176795.2286366539,1366567.0,1848164992.0,115.33809661865234
201712291500,20171229,930,176662.2092098236,175731.0040191536,179056.72036610413,173203.46190223313,175731.0040191536,1553030.0,2052944508.0,115.33809661865234
201801021500,20180102,930,175731.0040191536,177593.40286668396,178657.63901799393,174533.74844101333,176928.25959729386,982916.0,1303222016.0,115.33809661865234
201801031500,20180103,930,177593.40286668396,182648.49863433457,185309.07171189497,177194.32151857376,182249.41728622437,2081593.0,2856543744.0,115.33809661865234
201801041500,20180104,930,182648.49863433457,177194.32151857376,184244.8470943947,175731.0040191536,177327.3524792137,2962498.0,4006220800.0,115.33809661865234
201801051500,20180105,930,177194.32151857376,175731.0040191536,177859.46478796387,174799.7988284836,176263.11632790376,1854509.0,2454543616.0,115.33809661865234
201801081500,20180108,930,175731.0040191536,176263.11632790376,177460.38343985367,174932.82978912353,176928.25959729386,1210313.0,1603289472.0,115.33809661865234
201801091500,20180109,930,176263.11632790376,172405.28767220306,176396.1472885437,171075.00113342286,172405.28767220306,2158621.0,2806099200.0,115.33809661865234
201801101500,20180110,930,172405.28767220306,173469.5122897034,175464.9420978737,171873.17536345293,174001.62459845352,1344345.0,1754315782.0,115.33809661865234
201801111500,20180111,930,173469.5122897034,178391.57709671403,179455.813248024,171873.17536345293,179189.75132674407,2403277.0,3196055808.0,115.33809661865234
201801121500,20180112,930,178391.57709671403,178923.68940546416,180786.0997868042,176529.17824918363,178258.5461360741,1443878.0,1937494269.0,115.33809661865234
201801151500,20180115,930,178923.68940546416,179721.86363549423,181850.32440430453,178391.57709671403,180253.98747805404,1353991.0,1833435649.0,115.33809661865234
201801161500,20180116,930,179721.86363549423,188501.7686320152,190630.2294008255,179721.86363549423,188900.8499801254,3122394.0,4376707072.0,115.33809661865234
201801171500,20180117,930,188501.7686320152,190630.2294008255,191162.34170957564,186506.3388238449,188900.8499801254,2444549.0,3479177216.0,115.33809661865234
201801181500,20180118,930,190630.2294008255,191561.42305768587,196483.4878646965,188900.8499801254,189299.94286204528,2656294.0,3849312768.0,115.33809661865234
201801191500,20180119,930,191561.42305768587,196882.58074661635,195818.3445953064,190098.10555826567,195818.3445953064,2148027.0,3120455680.0,115.33809661865234
201801221500,20180122,930,196882.58074661635,194222.00766905595,201006.47132359695,195419.2632471962,196882.58074661635,2571147.0,3832857344.0,115.33809661865234
201801231500,20180123,930,194222.00766905595,191029.3107489357,198611.94863350678,191960.5159396057,192093.54690024565,2073867.0,3032798976.0,115.33809661865234
201801241500,20180124,930,191029.3107489357,195020.17036527634,198079.83632475662,190896.27978829574,194887.15093844602,2388792.0,3492462074.0,115.33809661865234
201801251500,20180125,930,195020.17036527634,192226.56632707597,200607.3784416771,192891.72113027572,194754.11997780608,2591292.0,3838734848.0,115.33809661865234
201801261500,20180126,930,192226.56632707597,188634.79959265518,192492.62824835585,186240.276902565,188900.8499801254,2369985.0,3360822272.0,115.33809661865234
201801291500,20180129,930,188634.79959265518,186905.4201719551,190630.2294008255,186772.38921131517,186905.4201719551,2032989.0,2885104640.0,115.33809661865234
201801301500,20180130,930,186905.4201719551,182249.41728622437,189299.94286204528,181052.15017427446,182781.5295949745,2090547.0,2911452160.0,115.33809661865234
201801311500,20180131,930,182249.41728622437,180919.13074744414,184111.81613375474,180253.98747805404,181584.27401683427,1094740.0,1497708928.0,115.33809661865234
201802011500,20180201,930,180919.13074744414,185575.1336331749,186905.4201719551,180120.95651741407,186905.4201719551,1747729.0,2423104768.0,115.33809661865234
201802021500,20180202,930,185575.1336331749,185043.02132442474,190231.13651890564,184111.81613375474,186639.3582506752,2005615.0,2821583614.0,115.33809661865234
201802051500,20180205,930,185043.02132442474,183579.70382500457,187570.5634413452,181318.21209555434,186905.4201719551,1176513.0,1637619584.0,115.33809661865234
201802061500,20180206,930,183579.70382500457,189299.94286204528,193822.91478713608,183313.64190372467,193556.86439966582,2331998.0,3326355200.0,115.33809661865234
201802071500,20180207,930,189299.94286204528,189166.91190140534,190630.2294008255,185309.07171189497,186240.276902565,2582872.0,3641294588.0,115.33809661865234
201802081500,20180208,930,189166.91190140534,170675.908251503,190231.13651890564,169877.73402147295,171873.17536345293,3345717.0,4521586688.0,115.33809661865234
201802091500,20180209,930,170675.908251503,160698.74767684174,171873.17536345293,166685.04863516235,166818.0795958023,2137815.0,2711464960.0,115.33809661865234
201802121500,20180212,930,160698.74767684174,156707.8880605011,160698.74767684174,151652.7922928505,155510.63248236084,2824950.0,3308553472.0,115.33809661865234
201802131500,20180213,930,156707.8880605011,157905.14363864137,157506.06229053118,153781.25306166074,155909.71383047104,1228782.0,1439644284.0,115.33809661865234
201802141500,20180214,930,157905.14363864137,159102.41075059128,162428.12709754182,157506.06229053118,158836.34882931138,1298179.0,1562419968.0,115.33809661865234
201802221500,20180222,930,159102.41075059128,162960.23940629195,159900.58498062135,156574.85709986114,159634.52305934142,864190.0,1030474432.0,115.33809661865234
201802231500,20180223,930,162960.23940629195,167350.19190455246,166685.04863516235,162960.23940629195,165753.84344449232,1268406.0,1573562629.0,115.33809661865234
201802261500,20180226,930,167350.19190455246,169877.73402147295,170143.79594275283,165620.81248385238,167749.27325266265,1013663.0,1278185732.0,115.33809661865234
201802271500,20180227,930,169877.73402147295,168148.3661345825,170675.908251503,165620.81248385238,168015.33517394256,1045759.0,1318961000.0,115.33809661865234
201802281500,20180228,930,168148.3661345825,160964.80959812162,168281.3970952225,162162.06517626188,163359.33228821182,1285869.0,1590018560.0,115.33809661865234
201803011500,20180301,930,160964.80959812162,158570.29844184115,162162.06517626188,158836.34882931138,160299.66632873155,1214146.0,1463313659.0,115.33809661865234
201803021500,20180302,930,158570.29844184115,158570.29844184115,161629.95286751175,158437.26748120115,160166.63536809158,886957.0,1069354491.0,115.33809661865234
201803051500,20180305,930,158570.29844184115,158703.3178686714,160166.63536809158,157772.12421181108,158969.37978995132,663124.0,791736448.0,115.33809661865234
201803061500,20180306,930,158703.3178686714,158969.37978995132,160698.74767684174,157106.98094242095,157772.12421181108,754183.0,897244293.0,115.33809661865234
201803071500,20180307,930,158969.37978995132,161629.95286751175,160964.80959812162,156574.85709986114,160964.80959812162,1150162.0,1373438336.0,115.33809661865234
201803081500,20180308,930,161629.95286751175,160299.66632873155,164024.47555760192,160166.63536809158,160299.66632873155,1427570.0,1744085248.0,115.33809661865234
201803091500,20180309,930,160299.66632873155,161629.95286751175,161629.95286751175,158969.37978995132,161097.8405587616,689755.0,832153726.0,115.33809661865234
201803121500,20180312,930,161629.95286751175,161629.95286751175,162295.09613690185,159501.49209870148,160831.77863748168,943877.0,1139043576.0,115.33809661865234
201803131500,20180313,930,161629.95286751175,160166.63536809158,161896.01478879165,158969.37978995132,160033.60440745164,1268701.0,1526643460.0,115.33809661865234
201803141500,20180314,930,160166.63536809158,159368.4611380615,162561.15805818175,159767.55401998138,159900.58498062135,1082267.0,1309543424.0,115.33809661865234
201803151500,20180315,930,159368.4611380615,156840.91902114105,159501.49209870148,157506.06229053118,158570.29844184115,635594.0,757090748.0,115.33809661865234
201803161500,20180316,930,156840.91902114105,155909.71383047104,157639.0932511711,155244.57056108094,155776.69440364075,1155695.0,1356878596.0,115.33809661865234
201803191500,20180319,930,155909.71383047104,155111.53960044097,157506.06229053118,154845.48921297072,154845.48921297072,962983.0,1130784128.0,115.33809661865234
201803201500,20180320,930,155111.53960044097,156175.77575175095,157506.06229053118,154446.39633105087,157373.03132989118,808539.0,947664762.0,115.33809661865234
201803211500,20180321,930,156175.77575175095,158969.37978995132,158038.1745992813,155909.71383047104,157240.00036925124,776150.0,916858496.0,115.33809661865234
201803221500,20180322,930,158969.37978995132,158304.23652056122,161230.87151940155,157772.12421181108,158304.23652056122,1445110.0,1736437376.0,115.33809661865234
201803231500,20180323,930,158304.23652056122,149657.36248468017,159235.44171123122,154712.45825233078,155111.53960044097,984278.0,1155741056.0,115.33809661865234
201803261500,20180326,930,149657.36248468017,148327.07594589997,150987.64902346037,145267.42152022934,150854.62959663008,1825691.0,2037734400.0,115.33809661865234
201803271500,20180327,930,148327.07594589997,147661.93267650984,148859.1882546501,144469.24729019927,145400.44094705966,1383599.0,1519435008.0,115.33809661865234
201803281500,20180328,930,147661.93267650984,144336.21632955933,148593.13786717987,144469.24729019927,145533.4719076996,1103934.0,1213989888.0,115.33809661865234
201803291500,20180329,930,144336.21632955933,145267.42152022934,148061.0255584297,143671.0730601692,144868.32863830947,1099023.0,1201023488.0,115.33809661865234
201803301500,20180330,930,145267.42152022934,146863.7584464798,148593.13786717987,140345.3567132187,146996.78940711977,1330602.0,1445281792.0,115.33809661865234
201804021500,20180402,930,146863.7584464798,144602.2667170296,146863.7584464798,144735.29767766953,145001.35959894944,752174.0,823438206.0,115.33809661865234
201804031500,20180403,930,144602.2667170296,141010.4999826088,146198.6151770897,142340.786521389,142473.81748202894,1109316.0,1200912000.0,115.33809661865234
201804041500,20180404,930,141010.4999826088,142074.7246001091,141941.69363946916,139813.2328706589,140478.376140049,890746.0,942237824.0,115.33809661865234
201804091500,20180409,930,142074.7246001091,143671.0730601692,146464.6770983696,141010.4999826088,144602.2667170296,1602489.0,1737258872.0,115.33809661865234
201804101500,20180410,930,143671.0730601692,146597.70805900957,147661.93267650984,142739.8678694992,146597.70805900957,1074796.0,1180084000.0,115.33809661865234
201804111500,20180411,930,146597.70805900957,151519.7728660202,152317.9355622406,145932.56478961944,151918.8542141304,1390951.0,1562265088.0,115.33809661865234
201804121500,20180412,930,151519.7728660202,156973.949981781,158437.26748120115,151519.7728660202,157373.03132989118,2095970.0,2458982144.0,115.33809661865234
201804131500,20180413,930,156973.949981781,154845.48921297072,157373.03132989118,152317.9355622406,153249.1407529106,1173128.0,1364675840.0,115.33809661865234
201804161500,20180416,930,154845.48921297072,152583.9974835205,156840.91902114105,152317.9355622406,153914.28402230074,1300256.0,1516156032.0,115.33809661865234
201804171500,20180417,930,152583.9974835205,147927.99459778977,152583.9974835205,146863.7584464798,147661.93267650984,1427073.0,1593706112.0,115.33809661865234
201804181500,20180418,930,147927.99459778977,152317.9355622406,152051.88517477034,147794.96363714983,149125.25017593004,1301892.0,1468159360.0,115.33809661865234
201804191500,20180419,930,152317.9355622406,153249.1407529106,154313.37690422058,150056.45536660004,152983.09036544038,1475845.0,1692722951.0,115.33809661865234
201804201500,20180420,930,153249.1407529106,153116.10979227067,155510.63248236084,152051.88517477034,152583.9974835205,849132.0,979593607.0,115.33809661865234
201804231500,20180423,930,153116.10979227067,150322.5057540703,154047.31498294068,148992.21921529007,150987.64902346037,958691.0,1090801281.0,115.33809661865234
201804241500,20180424,930,150322.5057540703,154712.45825233078,154313.37690422058,150056.45536660004,153914.28402230074,1070289.0,1228544006.0,115.33809661865234
201804251500,20180425,930,154712.45825233078,156441.83767303085,158836.34882931138,154047.31498294068,157772.12421181108,1461099.0,1725152256.0,115.33809661865234
201804261500,20180426,930,156441.83767303085,155111.53960044097,157106.98094242095,154712.45825233078,155377.60152172088,730286.0,854713218.0,115.33809661865234
201804271500,20180427,930,155111.53960044097,152850.0594048004,155510.63248236084,150455.53671471024,151918.8542141304,874236.0,1002483137.0,115.33809661865234
201805021500,20180502,930,152850.0594048004,145932.56478961944,153116.10979227067,141675.6432519989,144336.21632955933,2709796.0,2958464256.0,115.33809661865234
201805031500,20180503,930,145932.56478961944,144469.24729019927,146597.70805900957,143804.10402080917,144735.29767766953,1190523.0,1295804416.0,115.33809661865234
201805041500,20180504,930,144469.24729019927,142739.8678694992,144469.24729019927,140611.40710068896,143005.92979077913,1281356.0,1372765822.0,115.33809661865234
201805071500,20180507,930,142739.8678694992,142340.786521389,144070.15440827943,141808.66267882922,142074.7246001091,710510.0,761302457.0,115.33809661865234
201805081500,20180508,930,142340.786521389,144070.15440827943,143937.12344763946,141542.61229135894,143804.10402080917,974310.0,1046743104.0,115.33809661865234
201805091500,20180509,930,144070.15440827943,146065.58421644973,148327.07594589997,143671.0730601692,146464.6770983696,1373306.0,1511546622.0,115.33809661865234
201805101500,20180510,930,146065.58421644973,146730.72748583986,146597.70805900957,144735.29767766953,145932.56478961944,627656.0,687036856.0,115.33809661865234
201805111500,20180511,930,146730.72748583986,146863.7584464798,147528.9017158699,145134.39055958937,146464.6770983696,552736.0,607350014.0,115.33809661865234
201805141500,20180514,930,146863.7584464798,147528.9017158699,148061.0255584297,145799.5338289795,146464.6770983696,772370.0,853271168.0,115.33809661865234
201805151500,20180515,930,147528.9017158699,148726.1688278198,149391.31209720994,146730.72748583986,148726.1688278198,1039297.0,1158064259.0,115.33809661865234
201805161500,20180516,930,148726.1688278198,147262.85132839964,148726.1688278198,146597.70805900957,147927.99459778977,669261.0,742590456.0,115.33809661865234
201805171500,20180517,930,147262.85132839964,145134.39055958937,147262.85132839964,144868.32863830947,145001.35959894944,714362.0,782694648.0,115.33809661865234
201805181500,20180518,930,145134.39055958937,143804.10402080917,145533.4719076996,143405.01113888933,143937.12344763946,586494.0,635675457.0,115.33809661865234
201805211500,20180521,930,143804.10402080917,147262.85132839964,145932.56478961944,143138.96075141907,145799.5338289795,578385.0,628250180.0,115.33809661865234
201805221500,20180522,930,147262.85132839964,145666.50286833954,147794.96363714983,145400.44094705966,145666.50286833954,763534.0,838750597.0,115.33809661865234
201805231500,20180523,930,145666.50286833954,143937.12344763946,145932.56478961944,143538.04209952927,144469.24729019927,589872.0,639815228.0,115.33809661865234
201805241500,20180524,930,143937.12344763946,141808.66267882922,143937.12344763946,141276.55037007903,141675.6432519989,991016.0,1058587772.0,115.33809661865234
201805251500,20180525,930,141808.66267882922,141143.5194094391,142074.7246001091,140744.4380613289,141143.5194094391,688152.0,730678784.0,115.33809661865234
201805281500,20180528,930,141143.5194094391,140744.4380613289,141941.69363946916,140345.3567132187,140877.46902196883,593336.0,629735416.0,115.33809661865234
201805291500,20180529,930,140744.4380613289,140744.4380613289,141808.66267882922,139813.2328706589,140877.46902196883,569401.0,602590720.0,115.33809661865234
201805301500,20180530,930,140744.4380613289,136886.59787181855,141409.581330719,137684.7721018486,138083.86498376846,889495.0,930386951.0,115.33809661865234
201805311500,20180531,930,136886.59787181855,134492.08671553803,136886.59787181855,133693.91248550796,134092.99383361815,1124447.0,1139918720.0,115.33809661865234
201806011500,20180601,930,134492.08671553803,135024.1990242882,135556.31133303832,133427.85056422808,135423.29190620806,987360.0,999216315.0,115.33809661865234
201806041500,20180604,930,135024.1990242882,136088.43517559813,136886.59787181855,133959.97440678786,135556.31133303832,597211.0,608398847.0,115.33809661865234
201806051500,20180605,930,136088.43517559813,136886.59787181855,137019.62883245852,135024.1990242882,136620.5474843483,593038.0,608291975.0,115.33809661865234
201806061500,20180606,930,136886.59787181855,136354.4855630684,137019.62883245852,134492.08671553803,136487.51652370833,656541.0,670740286.0,115.33809661865234
201806071500,20180607,930,136354.4855630684,135689.3422936783,136354.4855630684,134359.0557548981,134891.16806364822,712743.0,724032772.0,115.33809661865234
201806081500,20180608,930,135689.3422936783,137418.72171437836,139015.05864062882,135556.31133303832,137950.83402312853,1262638.0,1306425467.0,115.33809661865234
201806111500,20180611,930,137418.72171437836,133826.94344614792,137418.72171437836,133826.94344614792,134625.117676178,1099380.0,1114968824.0,115.33809661865234
201806121500,20180612,930,133826.94344614792,133427.85056422808,134758.14863681793,133028.76921611786,133560.88152486802,721375.0,724687992.0,115.33809661865234
201806131500,20180613,930,133427.85056422808,133560.88152486802,134092.99383361815,132363.62594672776,133826.94344614792,913301.0,914001667.0,115.33809661865234
201806141500,20180614,930,133560.88152486802,132363.62594672776,133826.94344614792,132363.62594672776,132363.62594672776,530584.0,530483744.0,115.33809661865234
201806151500,20180615,930,132363.62594672776,134092.99383361815,135024.1990242882,132097.56402544785,133959.97440678786,866392.0,872487616.0,115.33809661865234
201806191500,20180619,930,134092.99383361815,133693.91248550796,136886.59787181855,133826.94344614792,135290.26094556806,1248708.0,1273412984.0,115.33809661865234
201806201500,20180620,930,133693.91248550796,131299.38979541778,135024.1990242882,130900.30844730757,131299.38979541778,1565874.0,1565756544.0,115.33809661865234
201806211500,20180621,930,131299.38979541778,132097.56402544785,132363.62594672776,129969.10325663758,131831.51363797762,763637.0,752950718.0,115.33809661865234
201806221500,20180622,930,132097.56402544785,130368.19613855744,133560.88152486802,131166.3703685875,131166.3703685875,840071.0,836014851.0,115.33809661865234
201806251500,20180625,930,130368.19613855744,131831.51363797762,131299.38979541778,129969.10325663758,131033.33940794755,657819.0,645752895.0,115.33809661865234
201806261500,20180626,930,131831.51363797762,124914.01902279662,131964.54459861756,124914.01902279662,125845.212679657,1195213.0,1154559104.0,115.33809661865234
201806271500,20180627,930,124914.01902279662,123849.78287148668,125579.16229218674,121056.17883328629,124514.92614087676,1124157.0,1042528512.0,115.33809661865234
201806281500,20180628,930,123849.78287148668,119060.74902511598,124914.01902279662,120124.97364261627,120923.14787264632,1045143.0,958871680.0,115.33809661865234
201806291500,20180629,930,119060.74902511598,119858.92325514603,120790.11691200639,118129.54383444594,118661.66767700577,1110764.0,996801216.0,115.33809661865234
